charging_station_id,latitude,longitude,station_type,power_output_kw,num_connectors,charging_demand_kwh,num_vehicles_charged,avg_wait_time_minutes,traffic_density,ev_adoption_rate,population_density,time_of_day,day_of_week,weather_condition,temperature_c,grid_load_mw,renewable_energy_share,distance_to_nearest_station,poi_density,user_battery_level,is_optimal_location
CS_7690,12.821707177322399,77.4845874981428,Level 2,7.2,8,107.6,12,3.3,342.8,36.5,8176.4,8,4,Rain,25.6,217.7,66.8,0.18,7.2,16.6,0
CS_7691,13.06433154450697,77.48636667881395,DC Fast Charger,100.0,3,119.7,4,2.8,134.1,39.6,19349.6,22,2,Extreme,33.0,303.3,68.6,4.88,16.6,79.1,0
CS_7692,12.876998506968775,77.67180583673294,Level 2,7.2,7,59.1,2,5.8,398.2,9.0,17498.9,20,1,Rain,20.2,241.7,32.6,1.02,26.2,78.5,0
CS_7693,12.977895424326649,77.50794960962777,Level 2,150.0,8,59.6,16,1.6,308.7,38.7,9487.6,0,2,Extreme,22.2,334.5,67.7,3.58,17.0,10.4,1
CS_7694,13.080798253700532,77.41890461720784,Level 2,50.0,5,84.2,8,6.8,243.2,18.4,13910.0,6,3,Extreme,28.3,101.9,28.5,0.59,22.2,61.2,0
CS_7695,13.003436750460994,77.58017901107384,DC Fast Charger,22.0,5,100.1,17,5.6,340.8,31.1,20645.1,13,7,Extreme,28.0,282.5,51.7,0.56,19.5,27.5,1
CS_7696,12.924328943740111,77.43744530071255,Level 2,100.0,3,130.3,9,3.6,200.0,12.1,7313.0,6,6,Extreme,26.8,353.7,20.9,7.35,25.5,73.7,0
CS_7697,13.006860262671625,77.63897887242237,DC Fast Charger,7.2,4,121.5,6,2.4,168.7,28.5,17482.1,11,1,Clear,29.7,304.4,52.2,0.55,4.0,37.2,1
CS_7698,12.903193890894912,77.59252393275032,Level 2,7.2,9,89.0,4,1.8,466.8,28.5,13417.9,18,4,Extreme,28.9,270.4,81.8,4.67,4.1,47.8,0
CS_7699,12.883177524904756,77.66241795156637,DC Fast Charger,100.0,4,110.8,13,3.8,454.6,14.9,10011.2,4,5,Clear,32.5,167.0,39.6,1.03,26.9,62.7,0
CS_7700,13.099004983380404,77.6354511749348,DC Fast Charger,22.0,6,74.7,14,4.3,263.9,20.6,22828.3,7,3,Rain,28.8,265.3,45.8,0.59,24.9,21.2,1
CS_7701,13.025237069353937,77.43363409450147,DC Fast Charger,50.0,3,102.2,12,3.0,321.7,19.5,14550.8,22,1,Extreme,36.7,344.5,59.3,1.32,4.2,34.0,0
CS_7702,12.993415993214546,77.51432120293033,Level 2,7.2,5,98.1,3,1.9,345.6,27.9,24757.1,12,3,Rain,22.6,357.4,89.9,0.71,3.8,84.8,1
CS_7703,12.906586892965796,77.63236807497438,Level 2,7.2,3,142.1,15,10.6,345.0,39.2,17702.4,4,5,Clear,36.1,291.4,83.8,0.08,25.0,43.6,0
CS_7704,12.814748248746515,77.5252024419799,Level 2,100.0,2,114.8,15,1.9,287.7,25.0,11611.9,14,4,Clear,28.1,395.3,42.8,0.34,29.1,66.7,1
CS_7705,12.809317062810548,77.691709645434,DC Fast Charger,100.0,4,76.9,15,5.6,190.7,24.1,10987.3,8,2,Rain,18.9,135.6,88.7,0.29,15.8,47.8,0
CS_7706,12.96625437663464,77.62072213496803,DC Fast Charger,7.2,7,77.2,15,11.8,450.3,16.8,18874.5,9,3,Rain,15.9,305.1,69.7,1.36,14.4,58.6,0
CS_7707,13.028609816311715,77.4046499750071,Level 2,7.2,9,90.0,8,5.2,302.9,28.7,11969.0,13,7,Extreme,25.2,113.0,18.5,0.53,5.4,76.0,1
CS_7708,12.961213757133157,77.66399570746826,DC Fast Charger,7.2,2,53.1,17,2.3,458.3,34.6,16548.9,3,7,Clear,31.4,356.3,88.8,0.23,1.0,34.5,0
CS_7709,13.052235521581734,77.43024143546057,DC Fast Charger,150.0,5,93.1,14,1.8,422.8,8.5,16322.0,6,7,Rain,32.6,333.3,66.2,0.04,8.3,49.5,1
CS_7710,12.810027959927966,77.44215711725403,Level 2,7.2,4,95.7,6,9.6,342.3,13.4,5310.3,5,5,Rain,23.5,344.4,61.2,0.44,28.6,46.0,0
CS_7711,12.910025622927783,77.62034772018332,DC Fast Charger,50.0,5,114.0,17,3.4,369.7,25.8,18858.9,2,7,Clear,24.8,208.4,87.4,3.01,20.3,72.5,0
CS_7712,12.871121117352255,77.65949056782915,Level 2,50.0,5,118.4,2,4.5,460.1,7.9,16342.3,1,3,Cloudy,34.0,164.3,50.7,2.95,3.5,43.8,1
CS_7713,12.934181890447137,77.56090488836988,Level 2,22.0,5,103.0,11,4.5,334.1,17.2,21206.5,20,7,Rain,20.1,163.7,25.1,5.54,1.5,80.5,1
CS_7714,12.821712917958237,77.48671491988374,DC Fast Charger,100.0,6,51.1,16,3.8,260.7,21.8,23781.5,22,5,Clear,24.1,372.4,32.7,2.03,22.3,47.7,1
CS_7715,13.086239492471321,77.50539466357596,Level 2,22.0,5,63.4,19,13.4,249.0,33.2,14769.1,13,3,Clear,31.3,256.7,56.6,0.69,10.0,35.5,1
CS_7716,12.86697662032081,77.50286679887883,DC Fast Charger,7.2,5,81.8,17,13.4,490.9,23.4,20517.5,12,5,Clear,24.2,157.1,27.9,1.62,29.4,30.9,1
CS_7717,13.076692332645075,77.49800343114286,Level 2,100.0,2,119.6,6,0.2,388.2,18.3,14378.0,15,6,Rain,29.7,123.8,32.3,1.0,14.6,58.9,0
CS_7718,12.927767946511004,77.4728729015465,Level 2,7.2,2,118.6,14,3.5,352.1,10.2,10847.1,12,7,Clear,26.6,225.1,83.4,0.22,10.0,21.6,0
CS_7719,13.095657239976566,77.58266012838877,Level 2,100.0,2,92.5,13,4.2,93.2,12.1,23018.0,16,6,Extreme,25.0,140.9,42.5,0.36,7.0,17.7,1
CS_7720,12.966217515038064,77.67012159556953,Level 2,150.0,4,170.8,7,13.0,314.6,23.1,17333.4,11,7,Rain,23.2,206.5,73.1,2.49,22.4,63.9,1
CS_7721,13.079249859252743,77.492124723925,Level 2,150.0,6,146.8,13,0.4,135.0,33.2,6211.7,17,2,Clear,25.3,140.5,46.6,6.82,13.8,83.8,0
CS_7722,12.801604696608267,77.45600828923843,Level 2,150.0,4,137.2,6,7.8,225.4,19.0,23689.4,16,3,Cloudy,39.4,262.6,58.9,2.2,21.5,42.6,0
CS_7723,13.02447164185427,77.65157329991143,Level 2,22.0,6,121.0,2,5.1,300.8,13.0,13344.4,3,2,Cloudy,24.8,119.5,87.9,2.24,17.9,27.6,0
CS_7724,13.070915195930754,77.62253499926692,DC Fast Charger,100.0,6,113.8,5,6.6,53.6,18.3,18368.2,13,5,Rain,29.0,118.3,11.3,3.25,28.3,51.8,1
CS_7725,12.841916170093686,77.67925110946797,Level 2,22.0,3,111.6,12,1.7,438.0,6.9,24185.3,15,7,Extreme,30.2,344.9,15.7,3.09,0.6,20.5,0
CS_7726,12.828837755519647,77.44965592068148,Level 2,100.0,7,45.8,15,6.9,247.4,23.6,15680.3,10,7,Rain,41.4,125.1,32.1,2.45,19.0,59.3,1
CS_7727,12.927371782155786,77.44327539423499,DC Fast Charger,7.2,3,68.5,6,1.7,330.2,7.6,16962.3,23,3,Extreme,35.7,390.7,50.4,3.37,13.1,42.8,1
CS_7728,13.08010367183988,77.56242881829151,DC Fast Charger,150.0,3,93.3,1,5.6,140.9,34.7,8770.9,3,3,Clear,19.6,273.4,87.0,1.44,23.5,73.3,1
CS_7729,12.962715968057132,77.58433009645053,Level 2,150.0,6,103.8,11,7.7,365.5,31.7,20560.1,9,5,Rain,31.0,188.2,40.4,0.31,20.7,17.7,0
CS_7730,12.958236939116519,77.54405203255789,DC Fast Charger,100.0,6,96.3,12,7.6,189.5,29.6,15432.7,14,6,Clear,31.9,181.6,43.9,2.8,11.3,31.1,1
CS_7731,12.842337835489797,77.57968999089717,Level 2,22.0,4,108.2,3,3.9,282.3,38.1,14735.6,5,7,Clear,34.3,299.5,62.0,0.51,11.1,73.4,0
CS_7732,12.800236853327966,77.45411393066253,Level 2,22.0,6,36.9,19,2.7,195.5,36.1,8551.2,11,2,Cloudy,20.5,358.9,88.5,4.85,0.9,79.5,0
CS_7733,13.043042027223638,77.54388412624922,DC Fast Charger,50.0,8,115.2,13,1.4,340.0,5.1,13822.7,5,6,Cloudy,27.7,256.4,31.3,0.15,29.7,76.4,0
CS_7734,12.826272368895872,77.5974277682819,DC Fast Charger,150.0,5,101.9,11,0.2,432.7,32.3,23975.4,2,7,Clear,26.2,329.5,60.5,0.32,22.5,30.9,0
CS_7735,12.990154945620597,77.52981193477461,Level 2,150.0,5,94.4,7,0.3,338.5,25.5,12751.4,0,5,Rain,30.1,380.7,71.8,1.19,4.5,25.9,0
CS_7736,13.074384936354557,77.60383420074498,DC Fast Charger,22.0,6,127.8,12,2.7,130.2,20.2,9436.4,7,7,Extreme,26.0,281.6,26.1,1.78,16.7,36.4,1
CS_7737,12.86259557394753,77.53535738416616,Level 2,150.0,5,68.6,18,0.5,162.3,15.1,16971.4,15,7,Clear,26.3,226.5,26.5,1.6,27.7,81.2,0
CS_7738,12.999581850871074,77.50007987425269,Level 2,22.0,6,92.9,16,0.6,285.2,11.9,15161.0,21,7,Rain,21.0,133.4,59.0,0.56,4.4,68.7,0
CS_7739,12.823609573012254,77.49108151412614,DC Fast Charger,50.0,8,108.5,8,1.1,172.1,35.9,14594.6,4,7,Extreme,31.7,307.3,72.3,0.65,26.1,46.2,1
CS_7740,12.981126543151284,77.52327061769658,Level 2,100.0,3,74.4,13,3.3,138.0,17.7,8265.2,6,4,Clear,27.2,355.6,39.5,0.93,21.6,42.0,0
CS_7741,12.849179516285961,77.40692688680467,DC Fast Charger,100.0,9,39.9,17,4.5,71.0,20.7,23173.5,5,6,Extreme,26.5,105.3,78.5,1.06,9.7,66.6,1
CS_7742,13.020786068154553,77.60055754153383,DC Fast Charger,50.0,6,65.4,4,5.9,96.9,30.0,17157.3,23,5,Clear,26.5,294.0,45.9,3.53,5.6,73.6,0
CS_7743,12.890369388438172,77.65353169229408,DC Fast Charger,150.0,3,98.1,9,3.3,304.2,32.5,17428.3,20,6,Clear,26.0,120.3,48.6,0.09,18.9,43.8,1
CS_7744,12.939017302641394,77.50638812833294,Level 2,7.2,8,92.5,9,5.5,137.6,26.9,7372.5,10,2,Cloudy,32.5,382.8,38.2,3.19,13.0,57.9,0
CS_7745,12.979829162608286,77.41380994084253,Level 2,150.0,2,99.5,10,9.9,274.3,19.7,14112.8,9,4,Cloudy,30.5,224.4,28.5,4.89,8.5,63.7,0
CS_7746,12.851382023199873,77.69603267921568,Level 2,22.0,5,80.2,11,2.3,338.8,7.2,16661.1,8,4,Cloudy,17.9,155.6,29.6,2.93,25.1,38.2,1
CS_7747,13.022491345585287,77.47910947663533,DC Fast Charger,7.2,8,60.6,1,5.8,162.6,26.4,23471.5,20,4,Extreme,20.5,160.7,66.2,4.24,29.8,81.4,0
CS_7748,12.890792102191044,77.43798633650724,Level 2,50.0,2,104.1,17,5.4,477.3,34.6,16606.5,22,6,Clear,18.7,127.2,43.8,2.1,15.9,39.6,0
CS_7749,12.998711557973825,77.51092575239191,DC Fast Charger,100.0,5,95.0,7,5.1,165.5,6.6,24170.8,1,4,Clear,15.8,297.3,32.4,0.27,2.7,24.7,0
CS_7750,12.847484915209813,77.62156711219006,DC Fast Charger,100.0,8,119.1,11,4.4,122.9,17.4,18838.1,4,3,Cloudy,33.7,363.6,50.6,2.2,4.1,30.1,0
CS_7751,13.006435297761906,77.48817497906717,Level 2,150.0,8,77.6,13,6.5,255.6,13.7,8123.3,5,1,Clear,31.5,214.3,12.7,0.53,23.8,83.1,0
CS_7752,12.838456421843139,77.57241096117585,DC Fast Charger,100.0,7,39.4,6,8.5,249.0,23.9,6300.6,19,6,Rain,35.7,259.3,51.0,1.96,28.2,50.3,1
CS_7753,12.927606948880996,77.52466799833115,Level 2,150.0,7,21.9,8,2.5,436.3,5.4,15967.3,12,6,Clear,26.3,177.7,57.6,3.19,3.3,36.2,0
CS_7754,12.874161822121664,77.43532919768299,DC Fast Charger,22.0,7,88.0,10,5.3,71.3,35.9,23886.6,13,7,Cloudy,32.7,333.0,85.1,0.43,5.0,21.2,0
CS_7755,13.024512574828455,77.49908610374764,Level 2,22.0,2,103.8,14,1.4,172.6,32.7,11382.2,2,5,Clear,30.6,294.8,65.2,4.14,27.1,17.0,0
CS_7756,12.878610501352062,77.61746115171422,DC Fast Charger,50.0,8,93.0,12,7.1,445.6,8.6,22683.7,11,4,Clear,18.2,399.5,46.5,5.22,14.9,56.2,1
CS_7757,13.064515191918618,77.58360116919944,DC Fast Charger,22.0,7,83.0,11,10.6,391.4,36.2,7921.4,8,7,Rain,33.6,355.4,54.4,0.11,29.1,52.7,1
CS_7758,13.067546063421984,77.43593351396507,Level 2,150.0,9,52.3,7,7.2,51.8,31.9,19823.1,11,3,Clear,25.6,142.2,88.5,2.11,11.9,60.9,1
CS_7759,12.858932394566835,77.4489967229143,Level 2,100.0,6,43.3,13,3.4,287.6,38.5,13322.8,21,2,Rain,30.2,353.2,22.5,1.61,5.6,20.2,0
CS_7760,12.984153783502318,77.59222000779224,Level 2,22.0,7,111.0,2,0.7,160.1,14.1,5258.8,8,4,Cloudy,25.6,116.2,62.9,0.14,3.5,67.3,0
CS_7761,12.82631529251599,77.64402462429626,Level 2,22.0,2,93.2,3,10.3,494.7,34.9,10788.6,18,4,Rain,20.3,144.8,68.7,1.93,16.0,20.8,0
CS_7762,12.91746112988049,77.50484234878745,Level 2,150.0,8,89.1,1,8.4,492.6,10.1,13014.3,14,2,Clear,29.6,215.5,41.3,1.2,18.2,39.0,0
CS_7763,13.013996518850382,77.57859322555304,DC Fast Charger,22.0,5,53.7,6,6.0,467.3,29.4,13754.0,9,7,Rain,36.0,156.9,31.5,0.08,15.4,39.0,1
CS_7764,12.997826974054975,77.45119307662564,DC Fast Charger,100.0,4,71.0,1,9.5,54.5,7.5,8431.5,12,1,Cloudy,21.9,185.6,33.8,2.62,18.2,83.5,0
CS_7765,12.987410200821982,77.49341290107161,Level 2,100.0,5,101.4,2,3.8,457.2,30.0,17331.4,10,1,Cloudy,29.1,313.0,39.6,10.56,21.8,36.3,0
CS_7766,12.884762259098734,77.40608106170193,Level 2,100.0,4,108.5,10,23.4,197.0,10.3,21930.0,3,3,Rain,34.3,268.3,27.8,2.65,17.7,40.6,0
CS_7767,12.913407484830321,77.63048278433986,DC Fast Charger,100.0,6,95.1,12,9.1,338.9,30.7,18769.5,5,7,Cloudy,15.3,219.7,41.2,2.11,22.7,44.3,1
CS_7768,12.830883843410087,77.52030294593189,DC Fast Charger,7.2,8,141.4,5,0.9,252.1,20.4,20981.3,12,2,Extreme,23.0,293.8,70.7,4.76,17.6,44.0,0
CS_7769,13.01570684613008,77.64483767209619,Level 2,100.0,5,82.7,9,2.6,209.6,9.7,11964.2,18,1,Rain,28.0,100.1,57.8,2.83,29.2,75.3,0
CS_7770,12.951166639037382,77.61251189880682,Level 2,7.2,2,138.6,12,0.9,179.1,25.0,21884.5,0,4,Rain,25.7,363.7,69.9,3.35,20.2,46.4,0
CS_7771,13.012629689703695,77.64862327971855,Level 2,100.0,6,106.5,8,1.3,242.5,5.9,5113.7,9,4,Cloudy,24.8,218.3,86.1,0.3,23.1,18.3,1
CS_7772,12.874683057439062,77.48569760087487,DC Fast Charger,100.0,9,103.2,10,3.5,183.7,13.3,21555.9,2,5,Rain,21.8,246.7,29.7,0.21,10.5,37.6,0
CS_7773,12.89733146859052,77.45553261912836,DC Fast Charger,150.0,5,128.0,14,2.2,466.7,15.2,5552.1,12,5,Clear,28.4,135.1,36.5,4.63,6.8,40.8,0
CS_7774,12.900264601178035,77.6915717047955,DC Fast Charger,100.0,6,81.3,15,12.0,246.7,39.7,17921.8,18,1,Extreme,23.5,327.2,35.7,4.84,14.7,45.0,1
CS_7775,12.807722722924165,77.61519833611226,DC Fast Charger,22.0,9,90.1,8,0.0,475.1,32.8,9121.4,12,5,Extreme,21.6,398.5,64.0,0.5,21.1,76.9,0
CS_7776,12.902314361849188,77.650212680378,Level 2,100.0,8,63.3,9,0.1,217.2,15.9,14870.8,0,3,Rain,22.0,329.9,42.6,3.6,2.9,80.3,0
CS_7777,13.04099137205541,77.40394001211298,Level 2,50.0,8,128.1,5,12.7,167.0,17.8,13084.6,4,5,Cloudy,34.1,141.9,32.4,6.41,20.5,82.3,0
CS_7778,13.069189548724921,77.50633848608877,Level 2,150.0,4,110.1,1,1.4,414.1,20.3,24153.8,13,7,Rain,23.9,379.0,60.4,0.61,18.7,14.6,0
CS_7779,12.95546549469078,77.6228450071732,DC Fast Charger,150.0,6,132.9,11,0.0,284.2,32.6,11462.6,8,3,Extreme,30.3,275.3,82.8,0.37,24.0,56.7,0
CS_7780,12.936650508565766,77.423394849897,DC Fast Charger,100.0,8,106.1,4,2.9,123.3,28.8,18290.6,3,4,Clear,25.0,359.8,34.4,0.67,28.9,15.4,0
CS_7781,12.809247385609812,77.57020197887068,Level 2,50.0,2,133.1,6,1.1,467.6,24.0,15341.6,1,7,Cloudy,19.7,226.6,66.5,2.03,14.2,77.9,0
CS_7782,13.063761301275614,77.5287218302365,Level 2,100.0,5,77.6,17,0.3,482.9,20.6,12578.1,20,1,Rain,24.1,183.6,43.0,4.86,1.0,45.2,0
CS_7783,12.803903064027763,77.40528495214234,DC Fast Charger,22.0,4,129.6,4,3.8,359.7,13.9,18021.9,13,3,Extreme,25.1,106.4,81.2,2.16,22.3,78.9,1
CS_7784,13.083425024063063,77.47079267313585,Level 2,150.0,6,88.1,5,0.8,487.3,20.9,7795.6,2,1,Extreme,28.2,384.6,56.3,0.47,2.7,39.3,0
CS_7785,12.946764874606428,77.48543759672002,Level 2,150.0,3,100.1,14,9.1,353.4,32.2,19654.6,3,6,Extreme,28.7,146.1,41.5,0.81,7.9,71.6,0
CS_7786,12.902580348072417,77.4335579839039,DC Fast Charger,50.0,4,121.9,18,1.8,330.4,20.7,16727.9,12,5,Rain,21.8,334.6,73.9,1.39,18.9,12.2,0
CS_7787,13.077265530452797,77.5894610729228,Level 2,7.2,4,169.8,3,1.3,421.7,23.3,20406.3,6,3,Clear,34.8,183.5,51.5,0.37,6.1,28.6,1
CS_7788,12.80731729793303,77.47271936287557,DC Fast Charger,50.0,2,124.6,11,6.7,80.5,16.8,20086.7,14,7,Cloudy,35.1,271.2,63.6,2.48,27.7,13.8,0
CS_7789,12.974427468460727,77.48328584988582,Level 2,22.0,2,127.4,15,9.4,249.3,22.0,14523.9,19,2,Cloudy,28.2,347.7,65.8,2.73,3.1,69.9,1
CS_7790,12.964679757349801,77.66947157946005,Level 2,50.0,9,83.6,7,0.5,243.7,31.6,13365.0,3,6,Extreme,29.5,205.0,84.8,1.51,18.2,30.2,0
CS_7791,12.865796120363415,77.54013692780795,Level 2,7.2,6,104.7,4,0.8,329.4,37.3,22115.9,15,5,Extreme,23.8,229.6,15.5,1.82,24.4,33.4,0
CS_7792,12.928666229405064,77.51763844409079,DC Fast Charger,22.0,9,97.1,6,3.2,206.2,22.4,23242.6,11,1,Clear,20.3,143.1,47.7,0.6,16.2,75.1,1
CS_7793,12.995679201783132,77.61716131149441,DC Fast Charger,22.0,3,142.2,10,4.5,254.1,10.2,13388.6,16,5,Rain,27.7,226.2,55.3,0.68,1.4,64.6,0
CS_7794,13.018139359064579,77.67288413906488,DC Fast Charger,7.2,9,95.6,7,0.4,432.3,32.1,23586.9,16,4,Rain,26.0,347.7,83.1,0.37,19.8,86.8,1
CS_7795,12.800215057611975,77.40751090087124,DC Fast Charger,100.0,4,139.9,3,2.4,476.6,31.6,23426.5,5,2,Clear,36.0,364.0,18.6,1.52,29.8,71.9,1
CS_7796,13.081056029027303,77.53447165396662,Level 2,50.0,6,61.0,15,11.4,267.9,28.7,7593.0,18,1,Rain,40.1,290.1,29.0,0.89,27.0,61.6,0
CS_7797,12.849357611717844,77.5832344068234,DC Fast Charger,22.0,7,142.0,16,10.4,367.3,25.4,14284.9,11,2,Rain,23.8,240.3,84.9,0.56,24.2,15.0,0
CS_7798,12.870074130266708,77.4955689294378,Level 2,50.0,3,74.2,3,1.9,296.3,16.2,21108.2,15,2,Rain,28.6,162.0,48.6,0.1,5.3,76.4,1
CS_7799,12.879042033708155,77.63172231663698,Level 2,7.2,6,125.6,12,1.3,440.4,31.2,7995.1,2,7,Extreme,32.2,236.5,62.9,1.57,27.4,43.6,0
CS_7800,12.811346040965612,77.69144312108108,Level 2,150.0,4,74.1,5,4.4,167.8,39.4,9808.1,11,2,Rain,30.3,342.0,54.3,0.16,17.1,72.5,0
CS_7801,12.836915637077098,77.68302820987509,Level 2,7.2,6,118.6,5,0.5,438.6,21.4,16065.6,21,6,Cloudy,30.0,192.9,82.0,2.58,20.8,19.7,0
CS_7802,13.095904976883249,77.47979476181399,Level 2,50.0,2,71.1,1,1.3,281.8,10.7,7438.2,19,6,Cloudy,34.4,340.4,17.3,1.81,13.5,47.2,0
CS_7803,12.894565021213186,77.46790148353125,Level 2,22.0,2,131.1,6,0.9,255.3,12.9,11731.1,1,1,Clear,34.9,101.1,14.1,0.92,9.1,78.0,0
CS_7804,12.834590327101715,77.68724715930637,Level 2,50.0,5,125.4,15,1.2,478.4,14.0,15294.3,0,6,Clear,29.7,204.4,46.6,2.14,17.5,35.7,0
CS_7805,12.832097378352387,77.53758854622944,DC Fast Charger,150.0,3,82.0,13,1.2,187.3,27.3,20829.2,18,4,Rain,39.2,397.1,82.0,1.83,11.8,16.9,0
CS_7806,13.01583799030099,77.46248931692541,Level 2,22.0,7,117.3,7,4.9,87.1,31.8,8153.9,4,2,Cloudy,32.3,373.3,58.1,1.42,27.3,88.1,0
CS_7807,13.056370599209792,77.61209908908913,DC Fast Charger,150.0,4,128.4,18,3.3,352.4,17.2,19431.8,5,2,Cloudy,24.4,294.1,66.0,5.45,6.3,46.5,0
CS_7808,12.87708568985254,77.48532609717114,Level 2,100.0,3,72.3,19,9.9,168.4,30.6,23957.1,14,3,Extreme,32.9,247.7,81.1,6.61,28.3,81.7,0
CS_7809,12.806272853700571,77.48017409252132,DC Fast Charger,7.2,2,69.0,6,6.7,338.8,8.1,9140.4,19,5,Cloudy,24.4,312.6,21.6,3.17,14.9,53.8,0
CS_7810,12.866927005533608,77.66377471292334,Level 2,100.0,7,67.9,8,3.5,75.2,36.4,9543.2,20,1,Cloudy,28.7,394.3,60.0,3.91,2.8,25.6,0
CS_7811,12.816954707239027,77.44874374601308,DC Fast Charger,50.0,4,63.6,3,1.8,303.0,7.4,20689.8,15,6,Extreme,32.1,109.1,24.4,1.05,20.3,44.8,0
CS_7812,12.831018480989012,77.41931788393988,Level 2,100.0,9,67.7,17,8.9,156.7,33.1,7689.1,1,1,Cloudy,24.9,182.7,72.9,6.5,2.5,78.3,0
CS_7813,12.929452435954293,77.48075593205151,DC Fast Charger,7.2,5,127.7,14,0.4,83.9,29.9,14405.1,21,5,Extreme,32.0,398.6,71.4,1.15,24.3,38.6,0
CS_7814,12.86897551125849,77.58208362385146,DC Fast Charger,22.0,2,116.7,14,5.7,75.0,27.6,13269.0,8,4,Rain,29.1,281.3,16.3,3.62,11.1,62.7,1
CS_7815,12.954783763557627,77.43692635602099,DC Fast Charger,150.0,2,49.1,2,0.6,480.9,7.1,15225.8,7,3,Rain,22.1,319.3,85.5,5.58,20.2,67.0,1
CS_7816,12.876048125977158,77.54147840168304,Level 2,22.0,7,84.7,4,3.8,169.4,23.2,15380.7,3,3,Rain,19.1,326.2,41.7,2.71,18.0,45.5,1
CS_7817,13.082161190330885,77.5882011331276,Level 2,100.0,3,65.3,9,11.6,311.8,9.3,16155.2,4,1,Clear,19.3,218.6,19.7,0.29,9.4,62.3,0
CS_7818,13.071783190377879,77.65462109777796,DC Fast Charger,50.0,8,125.8,16,1.4,268.1,20.4,21360.6,8,3,Extreme,26.4,382.3,29.0,4.01,9.6,60.4,0
CS_7819,12.97004183150314,77.46896087736069,DC Fast Charger,100.0,6,86.5,1,0.4,213.3,10.9,13564.9,20,5,Rain,25.0,149.3,82.5,0.25,29.3,65.7,0
CS_7820,12.906327197596216,77.64520389701484,Level 2,7.2,8,53.7,2,2.1,294.2,10.4,9311.5,10,2,Cloudy,36.4,343.4,49.1,4.84,17.9,39.0,1
CS_7821,12.914344064610422,77.47047187833938,Level 2,7.2,9,105.1,12,3.3,301.9,25.0,20715.7,22,1,Cloudy,27.0,265.5,64.0,6.78,26.4,49.8,1
CS_7822,12.923555684943349,77.60302996237189,Level 2,50.0,3,118.2,16,6.5,426.8,14.9,24585.8,22,7,Clear,24.8,186.3,46.0,2.59,8.2,43.4,0
CS_7823,13.018273796640484,77.52920207144474,Level 2,22.0,2,71.4,15,0.2,223.8,32.0,7516.6,23,7,Cloudy,29.0,243.7,18.0,3.8,21.8,11.3,0
CS_7824,12.935491698655651,77.4344043727136,Level 2,7.2,3,92.1,19,0.7,208.8,13.8,10209.2,6,7,Extreme,28.4,259.9,62.0,0.15,9.5,47.7,1
CS_7825,13.05701898395177,77.61427903884656,DC Fast Charger,7.2,6,72.9,6,2.6,355.6,16.8,24547.5,1,6,Cloudy,25.2,209.1,89.9,0.63,3.5,23.2,0
CS_7826,13.083228435779109,77.46532878556471,DC Fast Charger,50.0,5,137.3,19,0.5,217.3,25.7,9430.5,23,1,Clear,28.2,191.5,51.4,2.18,18.8,87.5,0
CS_7827,12.900783846013681,77.45298702780738,DC Fast Charger,22.0,4,87.1,15,15.6,280.0,5.3,13446.9,22,6,Rain,26.7,233.1,27.7,3.96,11.2,38.9,0
CS_7828,12.968208344412703,77.50749687857682,DC Fast Charger,100.0,2,78.3,4,3.6,127.9,34.5,6673.1,22,1,Extreme,25.6,351.0,31.8,4.6,3.6,42.8,0
CS_7829,12.82851696104977,77.59598707342785,Level 2,150.0,3,98.5,16,2.4,177.7,8.2,11101.9,20,7,Rain,25.5,313.7,29.8,1.3,14.9,19.7,0
CS_7830,12.860140714329908,77.4701989436372,Level 2,50.0,2,93.8,11,19.5,140.5,5.9,10183.8,1,3,Cloudy,30.7,124.4,85.6,0.74,12.4,75.5,0
CS_7831,12.924039730013048,77.45509846163458,DC Fast Charger,22.0,4,120.7,7,5.2,428.3,32.1,24153.5,11,1,Clear,24.9,329.9,86.2,0.91,8.1,83.9,0
CS_7832,12.861860814770534,77.40298608771401,Level 2,150.0,9,136.5,2,3.6,409.1,33.0,7811.7,16,1,Rain,20.6,378.5,32.9,1.07,3.7,48.8,1
CS_7833,13.062968147236615,77.54149292913053,Level 2,50.0,3,136.7,7,1.4,226.5,27.3,11199.9,5,4,Rain,27.3,387.5,10.6,1.77,18.3,18.0,0
CS_7834,12.84748587681773,77.52859367079456,DC Fast Charger,100.0,9,88.5,12,1.5,248.1,34.1,6593.4,0,1,Extreme,27.5,221.9,35.3,2.52,3.8,13.0,0
CS_7835,12.936698246465928,77.47016032309122,DC Fast Charger,100.0,5,109.2,14,2.2,234.8,37.1,18439.6,22,5,Rain,24.5,375.1,55.5,0.08,24.3,26.5,0
CS_7836,12.981709772137963,77.41609564920292,Level 2,22.0,4,144.7,15,6.9,136.8,12.9,24725.6,8,3,Clear,40.2,150.3,75.5,2.29,0.5,42.9,0
CS_7837,13.007559172448254,77.52877676237875,DC Fast Charger,22.0,6,145.8,7,8.5,402.5,20.7,8063.7,9,1,Rain,31.8,219.9,43.4,2.55,25.4,25.9,1
CS_7838,12.914920810917952,77.6364615333215,Level 2,100.0,6,73.7,18,1.1,423.0,19.2,17543.7,21,5,Clear,26.9,252.0,48.7,2.27,7.5,17.5,0
